player,player_key,player_id,team,game,event_id,market,line,best_odds,best_book,book_count,market_average_odds,all_books,source
Spencer Jones,spencer jones,SPENCER_JONES_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,2+ TB,1.5,197,draftkings,6,-37,draftkings:+197 | fanduel:+165 | espnbet:-140 | caesars:-143 | bovada:-147 | betmgm:-155,SportsGameOdds
Spencer Steer,spencer steer,SPENCER_STEER_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,161,bovada,6,-5,bovada:+161 | draftkings:+160 | fanduel:+135 | betmgm:-160 | caesars:-164 | espnbet:-165,SportsGameOdds
Spencer Torkelson,spencer torkelson,SPENCER_TORKELSON_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,2+ TB,1.5,211,draftkings,4,50,draftkings:+211 | fanduel:+210 | betmgm:-110 | bovada:-111,SportsGameOdds
Steven Kwan,steven kwan,STEVEN_KWAN_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,160,fanduel,6,155,fanduel:+160 | espnbet:+160 | draftkings:+156 | bovada:+155 | caesars:+154 | betmgm:+145,SportsGameOdds
Taylor Walls,taylor walls,TAYLOR_WALLS_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,254,draftkings,12,7,draftkings:+254 | draftkings:+246 | fanduel:+240 | fanduel:+230 | bovada:-103 | betmgm:-105 | caesars:-106 | betmgm:-110 | espnbet:-110 | bovada:-112 | caesars:-117 | espnbet:-120,SportsGameOdds
Taylor Ward,taylor ward,TAYLOR_WARD_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,2+ TB,1.5,121,draftkings,6,115,draftkings:+121 | bovada:+120 | espnbet:+120 | caesars:+118 | betmgm:+110 | fanduel:+100,SportsGameOdds
Teoscar Hernández,teoscar hernández,TEOSCAR_HERNANDEZ_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,150,betmgm,6,141,betmgm:+150 | bovada:+145 | draftkings:+142 | espnbet:+140 | caesars:+138 | fanduel:+130,SportsGameOdds
TJ Friedl,tj friedl,TJ_FRIEDL_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,252,draftkings,4,62,draftkings:+252 | fanduel:+240 | bovada:-119 | betmgm:-125,SportsGameOdds
Trea Turner,trea turner,TREA_TURNER_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,2+ TB,1.5,120,espnbet,6,77,espnbet:+120 | betmgm:+115 | draftkings:+111 | caesars:+111 | bovada:+110 | fanduel:-105,SportsGameOdds
Trent Grisham,trent grisham,TRENT_GRISHAM_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,2+ TB,1.5,174,bovada,4,167,bovada:+174 | draftkings:+168 | betmgm:+165 | fanduel:+160,SportsGameOdds
Trevor Story,trevor story,TREVOR_STORY_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,2+ TB,1.5,178,bovada,12,72,bovada:+178 | draftkings:+174 | fanduel:+160 | fanduel:+140 | betmgm:+138 | bovada:+136 | espnbet:+130 | caesars:+127 | draftkings:+126 | caesars:-148 | betmgm:-150 | espnbet:-150,SportsGameOdds
Tristan Peters,tristan peters,TRISTAN_PETERS_1_MLB,CHICAGO_WHITE_SOX_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,2+ TB,1.5,231,draftkings,4,60,draftkings:+231 | fanduel:+230 | betmgm:-105 | bovada:-116,SportsGameOdds
Troy Johnston,troy johnston,TROY_JOHNSTON_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,2+ TB,1.5,120,betmgm,6,72,betmgm:+120 | draftkings:+106 | bovada:+105 | caesars:+103 | espnbet:+100 | fanduel:-105,SportsGameOdds
Tyler Freeman,tyler freeman,TYLER_FREEMAN_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,2+ TB,1.5,120,betmgm,5,113,betmgm:+120 | bovada:+115 | draftkings:+112 | caesars:+112 | fanduel:+105,SportsGameOdds
Tyler O'Neill,tyler o'neill,TYLER_ONEILL_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,2+ TB,1.5,120,espnbet,6,114,espnbet:+120 | betmgm:+120 | bovada:+115 | caesars:+115 | draftkings:+114 | fanduel:+100,SportsGameOdds
Tyler Soderstrom,tyler soderstrom,TYLER_SODERSTROM_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,2+ TB,1.5,130,betmgm,4,61,betmgm:+130 | bovada:+110 | draftkings:+107 | fanduel:-105,SportsGameOdds
Tyler Stephenson,tyler stephenson,TYLER_STEPHENSON_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,175,draftkings,4,91,draftkings:+175 | bovada:+174 | fanduel:+150 | betmgm:-135,SportsGameOdds
Vaughn Grissom,vaughn grissom,VAUGHN_GRISSOM_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,167,bovada,6,-14,bovada:+167 | draftkings:+161 | fanduel:+150 | espnbet:-180 | betmgm:-190 | caesars:-193,SportsGameOdds
Victor Scott II,victor scott ii,VICTOR_SCOTT_II_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,2+ TB,1.5,234,draftkings,6,-1,draftkings:+234 | fanduel:+230 | betmgm:-110 | bovada:-112 | caesars:-120 | espnbet:-130,SportsGameOdds
Vinnie Pasquantino,vinnie pasquantino,VINNIE_PASQUANTINO_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,2+ TB,1.5,130,betmgm,6,119,betmgm:+130 | espnbet:+125 | bovada:+120 | caesars:+119 | draftkings:+117 | fanduel:+105,SportsGameOdds
Vladimir Guerrero Jr.,vladimir guerrero,VLADIMIR_GUERRERO_JR_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,2+ TB,1.5,121,draftkings,6,117,draftkings:+121 | bovada:+120 | espnbet:+120 | caesars:+117 | betmgm:+115 | fanduel:+110,SportsGameOdds
Wenceel Pérez,wenceel pérez,WENCEEL_PEREZ_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,2+ TB,1.5,210,betmgm,4,108,betmgm:+210 | draftkings:+192 | fanduel:+175 | bovada:-145,SportsGameOdds
Will Benson,will benson,WILL_BENSON_1_MLB,CINCINNATI_REDS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,2+ TB,1.5,191,draftkings,6,-38,draftkings:+191 | fanduel:+170 | espnbet:-130 | bovada:-147 | caesars:-148 | betmgm:-165,SportsGameOdds
Will Smith,will smith,WILL_SMITH_2_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,140,betmgm,6,116,betmgm:+140 | espnbet:+120 | caesars:+112 | bovada:+110 | draftkings:+107 | fanduel:+105,SportsGameOdds
Willi Castro,willi castro,WILLI_CASTRO_1_MLB,COLORADO_ROCKIES_MLB,Arizona Diamondbacks @ Colorado Rockies,riD2wa1xBCGVtP6u4lHX,2+ TB,1.5,130,betmgm,6,120,betmgm:+130 | bovada:+125 | draftkings:+123 | espnbet:+120 | caesars:+118 | fanduel:+105,SportsGameOdds
William Contreras,william contreras,WILLIAM_CONTRERAS_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,2+ TB,1.5,131,caesars,2,130,caesars:+131 | draftkings:+129,SportsGameOdds
Willson Contreras,willson contreras,WILLSON_CONTRERAS_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,2+ TB,1.5,152,bovada,12,50,bovada:+152 | draftkings:+148 | fanduel:+130 | bovada:+117 | draftkings:+111 | espnbet:+110 | betmgm:+110 | caesars:+109 | fanduel:+105 | caesars:-159 | betmgm:-165 | espnbet:-165,SportsGameOdds
Willy Adames,willy adames,WILLY_ADAMES_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,2+ TB,1.5,125,bovada,4,120,bovada:+125 | betmgm:+125 | draftkings:+123 | fanduel:+105,SportsGameOdds
Wilyer Abreu,wilyer abreu,WILYER_ABREU_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,2+ TB,1.5,135,draftkings,12,94,draftkings:+135 | bovada:+135 | caesars:+134 | fanduel:+130 | espnbet:+130 | bovada:+113 | espnbet:+110 | draftkings:+110 | betmgm:+110 | caesars:+107 | fanduel:+105 | betmgm:-190,SportsGameOdds
Xander Bogaerts,xander bogaerts,XANDER_BOGAERTS_1_MLB,SAN_DIEGO_PADRES_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,2+ TB,1.5,171,bovada,6,-9,bovada:+171 | draftkings:+168 | fanduel:+150 | betmgm:-175 | espnbet:-180 | caesars:-190,SportsGameOdds
Xavier Edwards,xavier edwards,XAVIER_EDWARDS_1_MLB,MIAMI_MARLINS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,115,fanduel,6,71,fanduel:+115 | espnbet:+110 | caesars:+105 | draftkings:+100 | bovada:+100 | betmgm:-105,SportsGameOdds
Yandy Díaz,yandy díaz,YANDY_DIAZ_1_MLB,TAMPA_BAY_RAYS_MLB,Miami Marlins @ Tampa Bay Rays,fPt7sNscCxaj4iQ94hIH,2+ TB,1.5,130,betmgm,12,94,betmgm:+130 | bovada:+115 | caesars:+112 | caesars:+112 | draftkings:+112 | bovada:+110 | espnbet:+110 | espnbet:+110 | betmgm:+110 | draftkings:+108 | fanduel:+105 | fanduel:-105,SportsGameOdds
Yoán Moncada,yoán moncada,YOAN_MONCADA_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,120,betmgm,1,120,betmgm:+120,SportsGameOdds
Yordan Alvarez,yordan alvarez,YORDAN_ALVAREZ_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,2+ TB,1.5,100,betmgm,6,-79,betmgm:+100 | caesars:-110 | espnbet:-110 | draftkings:-113 | bovada:-115 | fanduel:-125,SportsGameOdds
Zach Cole,zach cole,ZACH_COLE_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,2+ TB,1.5,146,bovada,6,-8,bovada:+146 | draftkings:+135 | fanduel:+135 | betmgm:-150 | caesars:-157 | espnbet:-160,SportsGameOdds
Zach McKinstry,zach mckinstry,ZACH_MCKINSTRY_1_MLB,DETROIT_TIGERS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,2+ TB,1.5,233,draftkings,4,62,draftkings:+233 | fanduel:+230 | betmgm:-105 | bovada:-110,SportsGameOdds
Zach Neto,zach neto,ZACHARY_NETO_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,2+ TB,1.5,217,draftkings,4,44,draftkings:+217 | fanduel:+200 | bovada:-120 | betmgm:-120,SportsGameOdds
Zack Gelof,zack gelof,ZACK_GELOF_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,2+ TB,1.5,135,bovada,4,52,bovada:+135 | draftkings:+132 | fanduel:+125 | betmgm:-185,SportsGameOdds
Aaron Judge,aaron judge,AARON_JUDGE_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,325,espnbet,5,317,espnbet:+325 | fanduel:+320 | bovada:+320 | draftkings:+317 | caesars:+305,SportsGameOdds
Adley Rutschman,adley rutschman,ADLEY_RUTSCHMAN_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,620,draftkings,6,548,draftkings:+620 | fanduel:+590 | bovada:+575 | caesars:+525 | espnbet:+500 | betmgm:+475,SportsGameOdds
Adolis García,adolis garcía,JOSE_BARRERO_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,790,draftkings,6,716,draftkings:+790 | fanduel:+730 | bovada:+725 | espnbet:+700 | caesars:+700 | betmgm:+650,SportsGameOdds
Alec Bohm,alec bohm,ALEC_BOHM_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1400,draftkings,6,1242,draftkings:+1400 | fanduel:+1300 | bovada:+1300 | betmgm:+1250 | espnbet:+1100 | caesars:+1100,SportsGameOdds
Alec Burleson,alec burleson,ALEC_BURLESON_1_MLB,STLOUIS_CARDINALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,550,betmgm,6,499,betmgm:+550 | draftkings:+504 | espnbet:+500 | fanduel:+490 | caesars:+475 | bovada:+475,SportsGameOdds
Alejandro Osuna,alejandro osuna,ALEJANDRO_OSUNA_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,HR,0.5,1000,draftkings,6,938,draftkings:+1000 | bovada:+1000 | fanduel:+980 | espnbet:+900 | betmgm:+900 | caesars:+850,SportsGameOdds
Alex Bregman,alex bregman,ALEX_BREGMAN_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,520,fanduel,6,497,fanduel:+520 | draftkings:+514 | bovada:+500 | espnbet:+500 | caesars:+475 | betmgm:+475,SportsGameOdds
Andrés Giménez,andrés giménez,ANDRES_GIMENEZ_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,1000,bovada,6,932,bovada:+1000 | fanduel:+980 | draftkings:+960 | espnbet:+900 | betmgm:+900 | caesars:+850,SportsGameOdds
Andrew Benintendi,andrew benintendi,ANDREW_BENINTENDI_1_MLB,CHICAGO_WHITE_SOX_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,675,betmgm,6,609,betmgm:+675 | draftkings:+640 | espnbet:+600 | fanduel:+590 | bovada:+575 | caesars:+575,SportsGameOdds
Andrew Vaughn,andrew vaughn,ANDREW_VAUGHN_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,HR,0.5,505,draftkings,1,505,draftkings:+505,SportsGameOdds
Andy Pages,andy pages,ANDY_PAGES_1_MLB,LOS_ANGELES_DODGERS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,610,draftkings,6,542,draftkings:+610 | fanduel:+590 | bovada:+575 | espnbet:+550 | caesars:+500 | betmgm:+425,SportsGameOdds
Angel Martínez,angel martínez,ANGEL_MARTINEZ_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,630,draftkings,5,602,draftkings:+630 | fanduel:+630 | bovada:+625 | caesars:+575 | espnbet:+550,SportsGameOdds
Anthony Volpe,anthony volpe,ANTHONY_VOLPE_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,920,fanduel,5,870,fanduel:+920 | bovada:+900 | draftkings:+880 | caesars:+850 | espnbet:+800,SportsGameOdds
Austin Riley,austin riley,AUSTIN_RILEY_1_MLB,ATLANTA_BRAVES_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,510,draftkings,6,492,draftkings:+510 | bovada:+500 | espnbet:+500 | fanduel:+490 | caesars:+475 | betmgm:+475,SportsGameOdds
Austin Wells,austin wells,AUSTIN_WELLS_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,920,fanduel,6,798,fanduel:+920 | bovada:+900 | draftkings:+870 | caesars:+750 | espnbet:+700 | betmgm:+650,SportsGameOdds
Ben Rice,ben rice,BENJAMIN_RICE_1_MLB,NEW_YORK_YANKEES_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,490,fanduel,6,446,fanduel:+490 | bovada:+475 | espnbet:+475 | draftkings:+443 | caesars:+400 | betmgm:+390,SportsGameOdds
Ben Williamson,ben williamson,BEN_WILLIAMSON_1_MLB,TAMPA_BAY_RAYS_MLB,Tampa Bay Rays @ Boston Red Sox,png5Jnyn8noqiLklagdD,HR,0.5,1200,espnbet,6,1068,espnbet:+1200 | betmgm:+1200 | fanduel:+1040 | draftkings:+1020 | bovada:+1000 | caesars:+950,SportsGameOdds
Blaze Alexander,blaze alexander,BLAZE_ALEXANDER_1_MLB,BALTIMORE_ORIOLES_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,880,fanduel,4,795,fanduel:+880 | bovada:+875 | betmgm:+725 | caesars:+700,SportsGameOdds
Bo Bichette,bo bichette,BO_BICHETTE_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,900,espnbet,5,853,espnbet:+900 | fanduel:+880 | bovada:+875 | draftkings:+860 | caesars:+750,SportsGameOdds
Bobby Witt Jr.,bobby witt,BOBBY_WITT_JR_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,525,betmgm,6,442,betmgm:+525 | espnbet:+500 | fanduel:+410 | bovada:+410 | draftkings:+406 | caesars:+400,SportsGameOdds
Brady House,brady house,BRADY_HOUSE_1_MLB,WASHINGTON_NATIONALS_MLB,Baltimore Orioles @ Washington Nationals,jkvwAdFvDLQY4Xvktwk1,HR,0.5,820,fanduel,6,756,fanduel:+820 | bovada:+800 | espnbet:+800 | draftkings:+790 | caesars:+700 | betmgm:+625,SportsGameOdds
Brandon Lowe,brandon lowe,BRANDON_LOWE_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,440,fanduel,6,411,fanduel:+440 | bovada:+440 | draftkings:+436 | espnbet:+400 | caesars:+390 | betmgm:+360,SportsGameOdds
Brandon Marsh,brandon marsh,BRANDON_MARSH_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1000,betmgm,6,774,betmgm:+1000 | espnbet:+800 | fanduel:+730 | bovada:+725 | caesars:+700 | draftkings:+690,SportsGameOdds
Brandon Nimmo,brandon nimmo,BRANDON_NIMMO_1_MLB,TEXAS_RANGERS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,HR,0.5,450,espnbet,6,436,espnbet:+450 | betmgm:+450 | fanduel:+440 | bovada:+440 | draftkings:+438 | caesars:+400,SportsGameOdds
Brandon Valenzuela,brandon valenzuela,BRANDON_VALENZUELA_1_MLB,TORONTO_BLUE_JAYS_MLB,Toronto Blue Jays @ Detroit Tigers,T9qul5Ie7BmzUPHcKAdN,HR,0.5,1000,draftkings,6,897,draftkings:+1000 | bovada:+1000 | fanduel:+980 | caesars:+850 | espnbet:+800 | betmgm:+750,SportsGameOdds
Brayan Rocchio,brayan rocchio,BRAYAN_ROCCHIO_1_MLB,CLEVELAND_GUARDIANS_MLB,Cincinnati Reds @ Cleveland Guardians,j7zaXsZeq04dwou0QAaZ,HR,0.5,1040,fanduel,6,965,fanduel:+1040 | draftkings:+1000 | bovada:+1000 | espnbet:+1000 | betmgm:+900 | caesars:+850,SportsGameOdds
Brendan Donovan,brendan donovan,BRENDAN_DONOVAN_1_MLB,SEATTLE_MARINERS_MLB,San Diego Padres @ Seattle Mariners,t1ipmAaZhJ0nLxBz9tIk,HR,0.5,820,draftkings,6,752,draftkings:+820 | fanduel:+790 | bovada:+775 | betmgm:+725 | caesars:+700 | espnbet:+700,SportsGameOdds
Brent Rooker,brent rooker,BRENT_ROOKER_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,350,espnbet,5,332,espnbet:+350 | betmgm:+340 | draftkings:+330 | fanduel:+320 | bovada:+320,SportsGameOdds
Brett Baty,brett baty,BRETT_BATY_1_MLB,NEW_YORK_METS_MLB,New York Yankees @ New York Mets,EfX5X71vGSjFXKmbIcxY,HR,0.5,1040,fanduel,6,931,fanduel:+1040 | draftkings:+1020 | bovada:+1000 | espnbet:+900 | caesars:+850 | betmgm:+775,SportsGameOdds
Brice Matthews,brice matthews,BRICE_MATTHEWS_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,HR,0.5,557,draftkings,6,525,draftkings:+557 | espnbet:+550 | fanduel:+540 | bovada:+525 | caesars:+500 | betmgm:+475,SportsGameOdds
Brice Turang,brice turang,BRICE_TURANG_1_MLB,MILWAUKEE_BREWERS_MLB,Milwaukee Brewers @ Minnesota Twins,3itxNJYiA3Wh4p2bJOJs,HR,0.5,496,draftkings,1,496,draftkings:+496,SportsGameOdds
Bryan Reynolds,bryan reynolds,BRYAN_REYNOLDS_1_MLB,PITTSBURGH_PIRATES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,725,betmgm,6,613,betmgm:+725 | draftkings:+610 | espnbet:+600 | fanduel:+590 | bovada:+575 | caesars:+575,SportsGameOdds
Bryce Eldridge,bryce eldridge,BRYCE_ELDRIDGE_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,384,draftkings,1,384,draftkings:+384,SportsGameOdds
Bryce Harper,bryce harper,BRYCE_HARPER_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,575,betmgm,6,521,betmgm:+575 | draftkings:+529 | fanduel:+520 | bovada:+500 | espnbet:+500 | caesars:+500,SportsGameOdds
Bryce Teodosio,bryce teodosio,BRYCE_TEODOSIO_1_MLB,LOS_ANGELES_ANGELS_MLB,Los Angeles Dodgers @ Los Angeles Angels,ocN7K0W6fGdkYTeIusGv,HR,0.5,1200,espnbet,6,1082,espnbet:+1200 | betmgm:+1200 | draftkings:+1100 | fanduel:+1040 | bovada:+1000 | caesars:+950,SportsGameOdds
Bryson Stott,bryson stott,BRYSON_STOTT_1_MLB,PHILADELPHIA_PHILLIES_MLB,Philadelphia Phillies @ Pittsburgh Pirates,Nq7MBysDaMRfYt9Chvjq,HR,0.5,1250,betmgm,6,963,betmgm:+1250 | espnbet:+1000 | draftkings:+960 | caesars:+950 | fanduel:+820 | bovada:+800,SportsGameOdds
Caleb Durbin,caleb durbin,CALEB_DURBIN_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,1220,draftkings,12,1139,draftkings:+1220 | betmgm:+1200 | fanduel:+1200 | bovada:+1200 | espnbet:+1200 | betmgm:+1150 | fanduel:+1120 | bovada:+1100 | caesars:+1100 | caesars:+1100 | draftkings:+1080 | espnbet:+1000,SportsGameOdds
Cam Smith,cam smith,CAM_SMITH_1_MLB,HOUSTON_ASTROS_MLB,Texas Rangers @ Houston Astros,2arMilGiaVhajMn8oOwm,HR,0.5,710,fanduel,6,668,fanduel:+710 | draftkings:+700 | bovada:+700 | betmgm:+675 | caesars:+625 | espnbet:+600,SportsGameOdds
Carlos Cortes,carlos cortes,CARLOS_CORTES_1_MLB,OAKLAND_ATHLETICS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,725,betmgm,5,664,betmgm:+725 | espnbet:+700 | draftkings:+640 | fanduel:+630 | bovada:+625,SportsGameOdds
Carlos Narváez,carlos narváez,CARLOS_NARVAEZ_1_MLB,BOSTON_RED_SOX_MLB,Boston Red Sox @ Atlanta Braves,azr6g0BYc5oimCrDM5DD,HR,0.5,875,betmgm,12,732,betmgm:+875 | espnbet:+800 | draftkings:+790 | betmgm:+775 | fanduel:+760 | caesars:+750 | bovada:+750 | caesars:+700 | draftkings:+680 | fanduel:+650 | bovada:+650 | espnbet:+600,SportsGameOdds
Carson Kelly,carson kelly,CARSON_KELLY_1_MLB,CHICAGO_CUBS_MLB,Chicago Cubs @ Chicago White Sox,5V5IFTF9KGU3FYQtIb6f,HR,0.5,710,fanduel,6,639,fanduel:+710 | bovada:+700 | draftkings:+700 | espnbet:+600 | caesars:+575 | betmgm:+550,SportsGameOdds
Carter Jensen,carter jensen,CARTER_JENSEN_1_MLB,KANSAS_CITY_ROYALS_MLB,Kansas City Royals @ St. Louis Cardinals,rvthegEIrAEvXgoXqnAa,HR,0.5,600,betmgm,6,517,betmgm:+600 | espnbet:+525 | draftkings:+509 | caesars:+500 | fanduel:+490 | bovada:+475,SportsGameOdds
Casey Schmitt,casey schmitt,CASEY_SCHMITT_1_MLB,SAN_FRANCISCO_GIANTS_MLB,San Francisco Giants @ Athletics,H8XBXLklWHd2ErXIGMUd,HR,0.5,450,espnbet,5,399,espnbet:+450 | betmgm:+425 | draftkings:+380 | fanduel:+370 | bovada:+370,SportsGameOdds
